timestamp,symbol,company,open,high,low,close,volume,dividends,stock_splits
1271097000000000000,ADANIPOWER,Adani Power Limited,117.0,119.5,116.0,118.65,1089894,0.0,0.0
1271097000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,139.723,141.818,138.157,140.567,2766355,0.0,0.0
1271269800000000000,AMBUJACEM,Ambuja Cements Limited,91.36,92.974,91.36,91.975,2695587,0.0,0.0
1271269800000000000,ACC,ACC Limited,738.622,747.814,730.019,737.915,380191,0.0,0.0
1271269800000000000,ADANIPOWER,Adani Power Limited,119.0,119.9,117.3,118.9,1246699,0.0,0.0
1271269800000000000,ADANIENT,Adani Enterprises Limited,62.233,62.233,61.352,61.827,1185209,0.0,0.0
1271269800000000000,NDTV,New Delhi Television Limited,129.1,130.45,125.15,125.6,124857,0.0,0.0
1271269800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,141.188,142.541,138.389,138.815,2582545,0.0,0.0
1271356200000000000,ADANIPOWER,Adani Power Limited,118.0,119.9,116.5,118.05,370644,0.0,0.0
1271356200000000000,ACC,ACC Limited,737.679,737.679,724.401,732.965,331842,0.0,0.0
1271356200000000000,NDTV,New Delhi Television Limited,126.0,126.7,121.15,123.65,143462,0.0,0.0
1271356200000000000,ADANIENT,Adani Enterprises Limited,61.612,62.005,61.111,61.422,472803,0.0,0.0
1271356200000000000,AMBUJACEM,Ambuja Cements Limited,91.821,92.205,90.591,91.321,678596,0.0,0.0
1271356200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,139.056,139.315,137.554,138.88,1299990,0.0,0.0
1271615400000000000,ADANIPOWER,Adani Power Limited,117.8,118.2,115.15,115.5,436353,0.0,0.0
1271615400000000000,AMBUJACEM,Ambuja Cements Limited,89.975,90.744,89.514,90.091,1018528,0.0,0.0
1271615400000000000,ACC,ACC Limited,722.869,729.115,718.076,723.144,277293,0.0,0.0
1271615400000000000,NDTV,New Delhi Television Limited,122.1,122.1,117.35,120.25,121501,0.0,0.0
1271615400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,137.184,138.546,135.923,138.157,1658230,0.0,0.0
1271615400000000000,ADANIENT,Adani Enterprises Limited,60.839,63.082,60.458,62.556,1259396,0.0,0.0
1271701800000000000,AMBUJACEM,Ambuja Cements Limited,91.36,92.436,89.052,91.475,1501373,0.0,0.0
1271701800000000000,NDTV,New Delhi Television Limited,121.05,122.35,121.0,121.75,67522,0.0,0.0
1271701800000000000,ADANIPOWER,Adani Power Limited,115.0,118.3,115.0,116.5,1697831,0.0,0.0
1271701800000000000,ACC,ACC Limited,734.615,734.615,722.83,724.676,273137,0.0,0.0
1271701800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,137.184,140.687,137.184,140.168,1682830,0.0,0.0
1271701800000000000,ADANIENT,Adani Enterprises Limited,63.266,66.796,62.366,66.219,4616328,0.0,0.0
1271788200000000000,ADANIENT,Adani Enterprises Limited,66.77,69.457,66.415,68.995,3406640,0.0,0.0
1271788200000000000,ACC,ACC Limited,727.544,743.965,727.544,731.865,436486,0.0,0.0
1271788200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,140.52,144.043,137.647,143.468,3645470,0.0,0.0
1271788200000000000,AMBUJACEM,Ambuja Cements Limited,91.513,93.513,91.167,93.09,1273246,0.0,0.0
1271788200000000000,NDTV,New Delhi Television Limited,122.1,124.8,122.1,123.3,90629,0.0,0.0
1271788200000000000,ADANIPOWER,Adani Power Limited,117.0,124.4,117.0,120.55,3992065,0.0,0.0
1271874600000000000,NDTV,New Delhi Television Limited,123.2,124.95,122.3,122.8,102957,0.0,0.0
1271874600000000000,ADANIPOWER,Adani Power Limited,120.5,121.8,118.2,119.35,504179,0.0,0.0
1271874600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,144.043,145.804,142.93,145.136,3305040,0.0,0.0
1271874600000000000,ACC,ACC Limited,733.436,740.115,719.687,722.594,920369,0.0,0.0
1271874600000000000,ADANIENT,Adani Enterprises Limited,69.331,70.725,66.358,70.148,2397585,0.0,0.0
1271874600000000000,AMBUJACEM,Ambuja Cements Limited,92.667,94.166,91.975,92.321,1345226,0.0,0.0
1271961000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,145.711,145.758,143.403,145.405,2273000,0.0,0.0
1271961000000000000,ACC,ACC Limited,722.83,722.83,700.045,710.023,723262,0.0,0.0
1271961000000000000,AMBUJACEM,Ambuja Cements Limited,92.282,93.743,90.744,92.398,2001903,0.0,0.0
1271961000000000000,ADANIPOWER,Adani Power Limited,119.95,120.85,118.45,118.9,249639,0.0,0.0
1271961000000000000,NDTV,New Delhi Television Limited,122.95,124.3,121.1,121.55,74235,0.0,0.0
1271961000000000000,ADANIENT,Adani Enterprises Limited,72.144,74.362,69.464,71.333,2424999,0.0,0.0
1272220200000000000,ADANIPOWER,Adani Power Limited,119.85,121.15,119.0,119.85,226874,0.0,0.0
1272220200000000000,AMBUJACEM,Ambuja Cements Limited,93.051,94.436,91.782,93.705,1551525,0.0,0.0
1272220200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,146.341,146.341,140.761,141.438,1761705,0.0,0.0
1272220200000000000,NDTV,New Delhi Television Limited,122.95,123.7,120.15,120.5,67195,0.0,0.0
1272220200000000000,ACC,ACC Limited,709.08,719.687,709.08,715.091,273403,0.0,0.0
1272220200000000000,ADANIENT,Adani Enterprises Limited,71.485,73.006,70.731,72.645,2764383,0.0,0.0
1272306600000000000,NDTV,New Delhi Television Limited,121.95,121.95,119.0,120.5,63351,0.0,0.0
1272306600000000000,ADANIPOWER,Adani Power Limited,120.8,120.8,119.1,119.95,724400,0.0,0.0
1272306600000000000,ACC,ACC Limited,714.973,727.504,705.741,708.216,521321,0.0,0.0
1272306600000000000,ADANIENT,Adani Enterprises Limited,72.753,75.389,71.935,73.583,8516839,0.0,0.0
1272306600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,141.818,141.818,139.455,140.122,2151410,0.0,0.0
1272306600000000000,AMBUJACEM,Ambuja Cements Limited,93.359,95.589,92.974,94.974,3563115,0.0,0.0
1272393000000000000,ACC,ACC Limited,708.216,717.526,697.845,713.441,389581,0.0,0.0
1272393000000000000,AMBUJACEM,Ambuja Cements Limited,91.513,96.127,91.513,95.205,1766458,0.0,0.0
1272393000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,138.852,139.408,137.462,138.101,2261885,0.0,0.0
1272393000000000000,ADANIPOWER,Adani Power Limited,119.0,120.0,117.3,119.05,489297,0.0,0.0
1272393000000000000,NDTV,New Delhi Television Limited,120.5,120.5,117.2,117.85,59462,0.0,0.0
1272393000000000000,ADANIENT,Adani Enterprises Limited,73.133,74.134,70.978,71.397,5317518,0.0,0.0
1272479400000000000,ADANIPOWER,Adani Power Limited,119.8,124.0,119.7,123.6,1484336,0.0,0.0
1272479400000000000,AMBUJACEM,Ambuja Cements Limited,95.512,96.743,94.051,95.397,2627723,0.0,0.0
1272479400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,136.683,139.028,136.609,137.397,3114455,0.0,0.0
1272479400000000000,NDTV,New Delhi Television Limited,118.1,122.45,118.1,121.3,197483,0.0,0.0
1272479400000000000,ADANIENT,Adani Enterprises Limited,71.612,72.246,70.516,71.162,3714648,0.0,0.0
1272479400000000000,ACC,ACC Limited,715.758,721.18,699.377,703.423,602005,0.0,0.0
1272565800000000000,ADANIPOWER,Adani Power Limited,124.0,128.9,122.9,125.2,3046229,0.0,0.0
1272565800000000000,AMBUJACEM,Ambuja Cements Limited,94.243,95.282,91.898,93.09,3644049,0.0,0.0
1272565800000000000,ACC,ACC Limited,707.116,714.973,693.17,711.083,920502,0.0,0.0
1272565800000000000,ADANIENT,Adani Enterprises Limited,71.612,71.929,70.376,71.302,1541940,0.0,0.0
1272565800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,137.591,139.019,136.136,136.998,2816810,0.0,0.0
1272565800000000000,NDTV,New Delhi Television Limited,121.5,123.2,120.1,120.9,313043,0.0,0.0
1272825000000000000,AMBUJACEM,Ambuja Cements Limited,90.975,93.282,90.975,92.59,2831989,0.0,0.0
1272825000000000000,ADANIENT,Adani Enterprises Limited,70.966,72.924,69.964,71.999,4096224,0.0,0.0
1272825000000000000,ACC,ACC Limited,710.259,713.401,701.262,710.023,365869,0.0,0.0
1272825000000000000,ADANIPOWER,Adani Power Limited,125.4,127.85,124.1,126.0,1539022,0.0,0.0
1272825000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,137.045,137.045,134.431,135.126,1635105,0.0,0.0
1272825000000000000,NDTV,New Delhi Television Limited,120.5,120.95,118.5,120.2,99401,0.0,0.0
1272911400000000000,ACC,ACC Limited,707.116,717.998,685.903,689.988,630443,0.0,0.0
1272911400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,136.257,136.257,131.27,131.956,1028305,0.0,0.0
1272911400000000000,ADANIPOWER,Adani Power Limited,126.85,127.9,120.7,121.3,1061313,0.0,0.0
1272911400000000000,AMBUJACEM,Ambuja Cements Limited,94.589,94.589,88.63,89.322,6992284,0.0,0.0
1272911400000000000,ADANIENT,Adani Enterprises Limited,69.838,72.74,65.661,71.352,2414424,0.0,0.0
1272911400000000000,NDTV,New Delhi Television Limited,121.2,121.85,116.5,117.0,119838,0.0,0.0
1272997800000000000,NDTV,New Delhi Television Limited,116.0,116.0,113.1,114.95,92676,0.0,0.0
1272997800000000000,ADANIPOWER,Adani Power Limited,119.0,125.5,118.1,124.85,1382157,0.0,0.0
1272997800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,130.139,132.076,126.987,128.971,1229535,0.0,0.0
1272997800000000000,AMBUJACEM,Ambuja Cements Limited,87.284,89.898,86.553,89.091,1447729,0.0,0.0
1272997800000000000,ACC,ACC Limited,689.988,699.259,673.331,695.566,362259,0.0,0.0
1272997800000000000,ADANIENT,Adani Enterprises Limited,71.105,72.316,69.204,71.637,2806314,0.0,0.0
1273084200000000000,ACC,ACC Limited,691.402,695.252,683.545,688.495,294254,0.0,0.0
1273084200000000000,ADANIPOWER,Adani Power Limited,124.0,124.9,121.05,122.7,835037,0.0,0.0
1273084200000000000,AMBUJACEM,Ambuja Cements Limited,89.052,89.86,84.9,86.246,3460067,0.0,0.0
1273084200000000000,ADANIENT,Adani Enterprises Limited,71.263,71.98,70.37,71.612,3221724,0.0,0.0
1273084200000000000,NDTV,New Delhi Television Limited,116.0,116.5,114.05,114.6,80077,0.0,0.0
1273084200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,129.768,129.768,125.718,126.543,869630,0.0,0.0
1273170600000000000,NDTV,New Delhi Television Limited,112.05,113.4,108.15,108.9,157424,0.0,0.0
1273170600000000000,AMBUJACEM,Ambuja Cements Limited,84.977,86.707,79.824,85.4,7043938,0.0,0.0
1273170600000000000,ADANIENT,Adani Enterprises Limited,70.966,71.422,69.711,71.08,3313676,0.0,0.0
1273170600000000000,ADANIPOWER,Adani Power Limited,120.1,121.5,114.5,117.05,2707700,0.0,0.0
1273170600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,126.264,126.264,119.572,120.925,2221815,0.0,0.0
1273170600000000000,ACC,ACC Limited,681.974,681.974,669.403,676.749,387791,0.0,0.0
1273429800000000000,ADANIENT,Adani Enterprises Limited,71.105,73.893,70.978,73.634,2912443,0.0,0.0
1273429800000000000,NDTV,New Delhi Television Limited,111.0,112.9,111.0,112.55,73126,0.0,0.0
1273429800000000000,ACC,ACC Limited,683.153,703.109,682.131,700.634,286767,0.0,0.0
1273429800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,121.435,129.713,121.435,128.387,2034620,0.0,0.0
1273429800000000000,ADANIPOWER,Adani Power Limited,119.7,121.15,118.05,119.7,991096,0.0,0.0
1273429800000000000,AMBUJACEM,Ambuja Cements Limited,85.553,89.091,85.553,88.207,2211741,0.0,0.0
1273516200000000000,ADANIENT,Adani Enterprises Limited,73.995,73.995,72.518,73.678,1861777,0.0,0.0
1273516200000000000,AMBUJACEM,Ambuja Cements Limited,88.245,88.399,85.13,85.4,1447755,0.0,0.0
1273516200000000000,NDTV,New Delhi Television Limited,113.5,114.0,110.1,110.8,65516,0.0,0.0
1273516200000000000,ADANIPOWER,Adani Power Limited,119.0,122.9,119.0,121.2,1257992,0.0,0.0
1273516200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,128.489,132.901,127.562,130.195,2057890,0.0,0.0
1273516200000000000,ACC,ACC Limited,687.67,706.33,687.67,696.391,429629,0.0,0.0
1273602600000000000,ADANIPOWER,Adani Power Limited,121.5,122.5,118.3,119.85,965717,0.0,0.0
1273602600000000000,ADANIENT,Adani Enterprises Limited,74.02,76.143,71.485,73.608,6220731,0.0,0.0
1273602600000000000,AMBUJACEM,Ambuja Cements Limited,84.515,86.092,83.516,84.323,1523408,0.0,0.0
1273602600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,130.695,134.959,128.526,134.097,2107705,0.0,0.0
1273602600000000000,ACC,ACC Limited,699.259,699.338,687.474,689.202,217290,0.0,0.0
1273602600000000000,NDTV,New Delhi Television Limited,111.9,112.5,108.25,109.55,58987,0.0,0.0
1273689000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,134.755,140.873,134.681,137.962,4105230,0.0,0.0
1273689000000000000,ADANIPOWER,Adani Power Limited,120.85,122.0,120.25,121.35,225053,0.0,0.0
1273689000000000000,ADANIENT,Adani Enterprises Limited,73.767,75.098,73.64,73.887,2458332,0.0,0.0
1273689000000000000,NDTV,New Delhi Television Limited,110.95,111.85,108.4,109.05,68913,0.0,0.0
1273689000000000000,ACC,ACC Limited,693.445,703.188,682.053,700.32,324608,0.0,0.0
1273689000000000000,AMBUJACEM,Ambuja Cements Limited,84.592,85.246,82.439,83.938,2287485,0.0,0.0
1273775400000000000,ADANIENT,Adani Enterprises Limited,73.513,76.549,73.513,75.719,4054384,0.0,0.0
1273775400000000000,ACC,ACC Limited,700.202,708.687,691.834,701.459,397267,0.0,0.0
1273775400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,137.202,139.343,131.122,132.002,3020415,0.0,0.0
1273775400000000000,NDTV,New Delhi Television Limited,109.0,109.7,107.0,107.55,65531,0.0,0.0
1273775400000000000,AMBUJACEM,Ambuja Cements Limited,83.823,84.938,80.401,81.362,1766040,0.0,0.0
1273775400000000000,ADANIPOWER,Adani Power Limited,120.25,123.05,119.5,121.55,297654,0.0,0.0
1274034600000000000,ADANIENT,Adani Enterprises Limited,74.654,75.022,72.918,73.862,2177666,0.0,0.0
1274034600000000000,AMBUJACEM,Ambuja Cements Limited,79.978,81.439,78.478,81.093,2061140,0.0,0.0
1274034600000000000,ACC,ACC Limited,686.688,694.545,678.046,680.874,230689,0.0,0.0
1274034600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,132.364,134.922,129.221,130.037,3047020,0.0,0.0
1274034600000000000,ADANIPOWER,Adani Power Limited,125.0,125.0,118.5,120.55,296879,0.0,0.0
1274034600000000000,NDTV,New Delhi Television Limited,107.0,107.0,101.1,104.35,100851,0.0,0.0
1274121000000000000,NDTV,New Delhi Television Limited,104.25,106.9,103.0,104.65,55387,0.0,0.0
1274121000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,127.914,131.622,125.393,126.617,2877205,0.0,0.0
1274121000000000000,AMBUJACEM,Ambuja Cements Limited,80.17,83.592,80.055,82.939,2415171,0.0,0.0
1274121000000000000,ADANIENT,Adani Enterprises Limited,74.09,75.421,73.944,74.616,2601114,0.0,0.0
1274121000000000000,ACC,ACC Limited,681.974,689.359,675.688,677.063,370733,0.0,0.0
1274121000000000000,ADANIPOWER,Adani Power Limited,120.0,123.5,119.5,120.5,342992,0.0,0.0
1274207400000000000,ADANIENT,Adani Enterprises Limited,73.64,74.4,72.373,73.26,2450516,0.0,0.0
1274207400000000000,ADANIPOWER,Adani Power Limited,120.1,120.4,116.5,117.2,363505,0.0,0.0
1274207400000000000,AMBUJACEM,Ambuja Cements Limited,81.901,83.016,79.824,80.709,875276,0.0,0.0
1274207400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,124.948,125.3,120.499,121.278,1484980,0.0,0.0
1274207400000000000,NDTV,New Delhi Television Limited,103.95,104.0,99.5,100.4,92333,0.0,0.0
1274207400000000000,ACC,ACC Limited,674.706,684.174,650.272,662.018,324462,0.0,0.0
1274293800000000000,ADANIENT,Adani Enterprises Limited,73.513,75.795,73.513,75.3,3386473,0.0,0.0
1274293800000000000,AMBUJACEM,Ambuja Cements Limited,81.516,81.516,79.632,80.401,4166177,0.0,0.0
1274293800000000000,ADANIPOWER,Adani Power Limited,117.5,120.1,117.3,118.05,570840,0.0,0.0
1274293800000000000,ACC,ACC Limited,663.118,672.231,649.368,663.157,449942,0.0,0.0
1274293800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,122.353,124.188,119.572,120.36,798775,0.0,0.0
1274293800000000000,NDTV,New Delhi Television Limited,100.5,103.0,99.0,100.5,62797,0.0,0.0
1274380200000000000,ACC,ACC Limited,652.118,682.17,648.19,678.085,302209,0.0,0.0
1274380200000000000,ADANIENT,Adani Enterprises Limited,73.526,77.785,73.526,75.015,7053482,0.0,0.0
1274380200000000000,ADANIPOWER,Adani Power Limited,117.2,117.2,112.0,115.9,263700,0.0,0.0
1274380200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,118.627,125.199,115.902,124.401,1928445,0.0,0.0
1274380200000000000,AMBUJACEM,Ambuja Cements Limited,79.594,82.977,79.247,81.247,1415706,0.0,0.0
1274380200000000000,NDTV,New Delhi Television Limited,98.0,100.5,96.0,99.65,57029,0.0,0.0
1274639400000000000,NDTV,New Delhi Television Limited,101.4,102.9,100.0,101.15,61597,0.0,0.0
1274639400000000000,ADANIPOWER,Adani Power Limited,117.4,119.2,116.6,117.0,287198,0.0,0.0
1274639400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,125.504,127.989,124.207,125.504,848410,0.0,0.0
1274639400000000000,ACC,ACC Limited,683.545,687.552,667.085,671.878,288681,0.0,0.0
1274639400000000000,AMBUJACEM,Ambuja Cements Limited,81.593,90.514,81.17,85.515,2598290,0.0,0.0
1274639400000000000,ADANIENT,Adani Enterprises Limited,73.513,77.049,69.457,75.25,9744781,0.0,0.0
1274725800000000000,NDTV,New Delhi Television Limited,99.95,100.3,96.0,96.5,74643,0.0,0.0
1274725800000000000,ADANIPOWER,Adani Power Limited,117.1,117.1,114.0,114.4,261058,0.0,0.0
1274725800000000000,ADANIENT,Adani Enterprises Limited,74.654,76.175,73.177,73.615,6120695,0.0,0.0
1274725800000000000,AMBUJACEM,Ambuja Cements Limited,83.054,83.054,79.901,80.709,2549873,0.0,0.0
1274725800000000000,ACC,ACC Limited,666.26,666.26,658.403,661.232,288898,0.0,0.0
1274725800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,125.504,125.504,117.635,119.248,1806230,0.0,0.0
1274812200000000000,ADANIENT,Adani Enterprises Limited,76.01,76.01,72.404,74.109,32878917,0.0,0.0
1274812200000000000,AMBUJACEM,Ambuja Cements Limited,81.132,82.208,80.862,81.593,1501815,0.0,0.0
1274812200000000000,ADANIPOWER,Adani Power Limited,116.0,118.0,114.1,117.45,618486,0.0,0.0
1274812200000000000,NDTV,New Delhi Television Limited,97.0,98.25,96.05,96.55,53055,0.0,0.0
1274812200000000000,ACC,ACC Limited,664.021,671.249,648.975,652.197,493953,0.0,0.0
1274812200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,120.499,125.504,120.332,124.809,1077775,0.0,0.0
1274898600000000000,ACC,ACC Limited,652.118,659.189,635.619,642.925,626823,0.0,0.0
1274898600000000000,AMBUJACEM,Ambuja Cements Limited,80.363,84.438,80.363,83.938,1719158,0.0,0.0
1274898600000000000,ADANIPOWER,Adani Power Limited,117.45,117.45,115.1,116.1,196327,0.0,0.0
1274898600000000000,NDTV,New Delhi Television Limited,97.2,98.1,96.1,97.0,56647,0.0,0.0
1274898600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,125.319,126.051,123.15,124.17,1529150,0.0,0.0
1274898600000000000,ADANIENT,Adani Enterprises Limited,74.356,74.356,64.47,68.691,63544774,0.0,0.0
1274985000000000000,ADANIPOWER,Adani Power Limited,117.0,119.9,117.0,119.35,383665,0.0,0.0
1274985000000000000,ADANIENT,Adani Enterprises Limited,72.246,72.246,67.182,68.469,5774527,0.0,0.0
1274985000000000000,AMBUJACEM,Ambuja Cements Limited,83.823,84.977,82.362,83.785,1433845,0.0,0.0
1274985000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,125.681,126.987,124.207,124.596,428395,0.0,0.0
1274985000000000000,ACC,ACC Limited,650.547,655.261,637.426,649.015,221390,0.0,0.0
1274985000000000000,NDTV,New Delhi Television Limited,98.0,100.0,97.1,98.45,84303,0.0,0.0
1275244200000000000,ADANIENT,Adani Enterprises Limited,68.304,69.888,67.689,68.792,3948665,0.0,0.0
1275244200000000000,AMBUJACEM,Ambuja Cements Limited,82.593,84.554,81.555,83.708,2591700,0.0,0.0
1275244200000000000,NDTV,New Delhi Television Limited,98.9,101.65,97.25,100.55,93595,0.0,0.0
1275244200000000000,ACC,ACC Limited,649.015,654.396,638.054,643.122,301207,0.0,0.0
1275244200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,124.577,129.555,123.373,129.11,1657050,0.0,0.0
1275244200000000000,ADANIPOWER,Adani Power Limited,119.0,122.0,117.05,121.6,378686,0.0,0.0
1275330600000000000,ADANIENT,Adani Enterprises Limited,68.253,69.432,67.455,68.0,1661372,0.0,0.0
1275330600000000000,AMBUJACEM,Ambuja Cements Limited,83.823,83.823,81.17,82.17,940885,0.0,0.0
1275330600000000000,NDTV,New Delhi Television Limited,101.6,104.65,99.55,100.35,137510,0.0,0.0
1275330600000000000,ACC,ACC Limited,644.182,650.546,636.404,642.454,272042,0.0,0.0
1275330600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,129.212,129.212,123.854,125.458,1123865,0.0,0.0
1275330600000000000,ADANIPOWER,Adani Power Limited,120.6,121.7,118.4,118.95,204292,0.0,0.0
1275417000000000000,ADANIENT,Adani Enterprises Limited,68.19,69.058,67.429,68.551,1532388,0.0,0.0
1275417000000000000,ACC,ACC Limited,644.261,657.461,644.261,649.604,376818,0.0,0.0
1275417000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,126.913,126.988,122.103,123.363,778530,0.0,0.0
1275417000000000000,AMBUJACEM,Ambuja Cements Limited,82.593,85.515,82.593,85.13,1001508,0.0,0.0
1275417000000000000,NDTV,New Delhi Television Limited,100.95,101.95,96.3,96.95,143171,0.0,0.0
1275417000000000000,ADANIPOWER,Adani Power Limited,119.5,121.15,118.1,118.95,397701,0.0,0.0
1275503400000000000,ADANIPOWER,Adani Power Limited,120.35,121.0,119.0,119.6,591448,0.0,0.0
1275503400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,125.875,127.914,124.392,127.21,1059015,0.0,0.0
1275503400000000000,AMBUJACEM,Ambuja Cements Limited,86.476,88.437,85.13,87.822,1076760,0.0,0.0
1275503400000000000,ACC,ACC Limited,656.046,667.439,654.121,661.153,283884,0.0,0.0
1275503400000000000,ADANIENT,Adani Enterprises Limited,69.083,69.838,68.576,69.736,1657282,0.0,0.0
1275503400000000000,NDTV,New Delhi Television Limited,98.95,99.9,97.55,97.95,110636,0.0,0.0
1275589800000000000,ADANIPOWER,Adani Power Limited,119.9,119.95,118.0,118.4,241996,0.0,0.0
1275589800000000000,ACC,ACC Limited,658.6,671.721,658.6,661.468,265836,0.0,0.0
1275589800000000000,AMBUJACEM,Ambuja Cements Limited,87.822,88.207,86.169,86.515,668511,0.0,0.0
1275589800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,127.544,129.713,126.274,127.859,766910,0.0,0.0
1275589800000000000,ADANIENT,Adani Enterprises Limited,69.838,70.598,68.963,69.844,1469469,0.0,0.0
1275589800000000000,NDTV,New Delhi Television Limited,97.9,101.9,97.9,100.15,156140,0.0,0.0
1275849000000000000,ACC,ACC Limited,645.44,706.094,636.483,669.167,410911,0.0,0.0
1275849000000000000,ADANIENT,Adani Enterprises Limited,69.584,69.584,66.922,68.19,964573,0.0,0.0
1275849000000000000,ADANIPOWER,Adani Power Limited,115.35,117.95,115.35,116.9,157500,0.0,0.0
1275849000000000000,NDTV,New Delhi Television Limited,96.1,98.0,90.25,97.2,60394,0.0,0.0
1275849000000000000,AMBUJACEM,Ambuja Cements Limited,83.9,89.168,83.9,88.822,1260267,0.0,0.0
1275849000000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,125.134,125.134,120.499,122.622,947530,0.0,0.0
1275935400000000000,ACC,ACC Limited,671.289,677.653,658.678,661.821,272711,0.0,0.0
1275935400000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,123.28,124.948,122.028,122.918,479630,0.0,0.0
1275935400000000000,ADANIPOWER,Adani Power Limited,117.25,117.5,115.2,115.55,229732,0.0,0.0
1275935400000000000,ADANIENT,Adani Enterprises Limited,68.19,68.798,67.385,67.822,857804,0.0,0.0
1275935400000000000,NDTV,New Delhi Television Limited,97.0,99.25,95.5,96.05,107123,0.0,0.0
1275935400000000000,AMBUJACEM,Ambuja Cements Limited,88.36,89.552,88.053,88.553,1542915,0.0,0.0
1276021800000000000,ADANIENT,Adani Enterprises Limited,68.824,68.824,67.303,67.791,452421,0.0,0.0
1276021800000000000,AMBUJACEM,Ambuja Cements Limited,89.206,89.706,88.13,88.476,1199025,0.0,0.0
1276021800000000000,NDTV,New Delhi Television Limited,97.2,97.9,95.1,96.65,66561,0.0,0.0
1276021800000000000,ADANIPOWER,Adani Power Limited,114.55,116.5,114.55,114.9,135089,0.0,0.0
1276021800000000000,ACC,ACC Limited,661.821,679.578,656.832,674.156,545204,0.0,0.0
1276021800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,122.918,124.856,120.87,123.651,436625,0.0,0.0
1276108200000000000,NDTV,New Delhi Television Limited,96.85,99.6,96.25,98.6,80131,0.0,0.0
1276108200000000000,ADANIPOWER,Adani Power Limited,114.7,117.45,114.7,116.9,254105,0.0,0.0
1276108200000000000,ADANIENT,Adani Enterprises Limited,67.328,69.394,67.328,69.121,784883,0.0,0.0
1276108200000000000,ACC,ACC Limited,672.546,685.902,664.689,682.681,498246,0.0,0.0
1276108200000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,122.992,126.793,122.992,126.45,770920,0.0,0.0
1276108200000000000,AMBUJACEM,Ambuja Cements Limited,87.899,89.821,87.745,89.091,1036359,0.0,0.0
1276194600000000000,ADANIENT,Adani Enterprises Limited,69.705,70.218,68.196,68.729,715530,0.0,0.0
1276194600000000000,ACC,ACC Limited,684.331,693.641,669.442,677.063,386838,0.0,0.0
1276194600000000000,AMBUJACEM,Ambuja Cements Limited,89.091,90.706,87.514,88.476,4076926,0.0,0.0
1276194600000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,127.015,128.248,125.782,126.7,396325,0.0,0.0
1276194600000000000,ADANIPOWER,Adani Power Limited,117.6,122.0,117.6,121.15,1180880,0.0,0.0
1276194600000000000,NDTV,New Delhi Television Limited,99.6,103.15,98.0,100.45,238352,0.0,0.0
1276453800000000000,NDTV,New Delhi Television Limited,101.1,102.0,98.6,99.55,224859,0.0,0.0
1276453800000000000,ADANIPORTS,Adani Ports and Special Economic Zone Limited,126.987,129.212,125.922,128.063,520405,0.0,0.0
1276453800000000000,ACC,ACC Limited,679.617,681.777,671.053,677.928,194033,0.0,0.0
